,Airbnb_Or_Hotel,Listing_Name,Price,Primary_Rating,Location_Rating,Cleanliness_Rating,Value_Rating,Num_Reviews,Address,Neighborhood,Amenities,Lat,Long
1118,Airbnb,Beautiful Sunny Small Room,50,4.65,4.7,4.8,4.9,270,0,"Brooklyn , New York, United States","['Kitchen', 'Wifi', 'Iron', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'First aid kit', 'Smoke alarm']",40.6781784,-73.9441579
1119,Airbnb,Stunning 3 Bedroom Home minutes away from NYC,99,4.53,4.6,4.7,4.7,95,0,"West New York, New Jersey, United States","['Indoor fireplace', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.7878788,-74.0143064
1120,Airbnb,Daily sanitized Entire Private Suite near NYC!!,55,4.69,4.5,4.6,4.8,16,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Essentials', 'Heating', 'Air conditioning']",40.7177545,-74.0431435
1121,Airbnb,"Modern, spacious, private 3 BR home close to NYC",161,4.97,5.0,5.0,5.0,139,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7177545,-74.0431435
1122,Airbnb,Williamsburg private clean cozy RM,60,4.73,4.6,4.8,4.9,229,0,"New York , New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm', 'Unavailable: Smoke alarmSmoke alarm']",40.7127753,-74.0059728
1123,Airbnb,Private Room Walking to Time Square,85,4.26,4.3,4.6,4.3,31,0,"New York, United States","['Kitchen', 'Wifi', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Lock on bedroom door', 'Carbon monoxide alarm']",40.7127753,-74.0059728
1124,Airbnb,"Big apartment, comfy - calm bedroom",72,4.86,4.9,4.9,4.8,137,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm', 'Unavailable: Smoke alarmSmoke alarm']",40.7127753,-74.0059728
1125,Airbnb,Large 1 Bedroom Three Blocks from Central Park,65,4.74,4.6,4.9,4.9,156,0,"New York, United States","['Elevator', 'Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1126,Airbnb,A neat bedroom in a cozy 3-bedroom apartment,75,4.96,5.0,5.0,5.0,113,0,"New York, United States","['Kitchen', 'Wifi', 'Breakfast', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers']",40.7127753,-74.0059728
1127,Airbnb,Charming and Trendy Brownstone near Train,885,4.91,4.8,5.0,4.9,34,0,"Brooklyn, New York, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.6781784,-73.9441579
1128,Airbnb,Modern Apt. 15 min to Manhattan/NYC-Free Parking-,105,4.51,4.7,4.5,4.8,48,0,"North Bergen, New Jersey, United States","['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.8042674,-74.012084
1129,Airbnb,Room for one at Stella's place,25,4.99,5.0,5.0,5.0,79,0,"The Bronx, New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.8447819,-73.8648268
1130,Airbnb,new sunshine room in chinatown train F is around,82,4.77,4.9,4.9,4.8,384,0,"New York, United States","['Wifi', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Fire extinguisher', 'Lock on bedroom door', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.7127753,-74.0059728
1131,Airbnb,Large Private Suite in the Heart of Midtown,191,3.85,4.1,3.8,4.2,198,0,"New York, United States","['Elevator', 'Gym', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hair dryer']",40.7127753,-74.0059728
1132,Airbnb,City Queen,91,4.77,4.9,4.9,4.8,13,0,"New York, United States","['Gym', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7127753,-74.0059728
1133,Airbnb,Midtown Manhattan - Cozy Triple Room,159,4.75,5.0,5.0,5.0,4,0,"New York, United States","['Wifi', 'Breakfast', 'Cable TV', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1134,Airbnb,See the Battery in 5 Star Luxury with the Family.,177,5.0,5.0,5.0,5.0,3,0,"New York, United States","['Elevator', 'Gym', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hair dryer', 'Essentials', 'Heating']",40.7127753,-74.0059728
1135,Airbnb,City King,79,4.93,4.9,5.0,4.5,15,0,"New York, United States","['Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.7127753,-74.0059728
1136,Airbnb,"Cozy, comfort close to LaGuardia Airport",30,4.94,4.9,4.8,4.8,17,0,"East Elmhurst, New York, United States","['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers']",40.7737505,-73.8713099
1137,Airbnb,A room in private house - 20-35 minutes  from NYC,24,4.66,4.5,4.8,4.9,187,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Breakfast', 'Washer', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.7177545,-74.0431435
1138,Airbnb,"Private room in Queens, Ny # 1",26,4.89,4.9,4.9,4.9,168,0,"Queens, New York, United States","['Kitchen', 'Wifi', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Building staff']",40.7282239,-73.7948516
1139,Airbnb,Kosy apt w modern new furniture in the heart of NY,123,4.32,4.5,4.4,4.7,38,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1140,Airbnb,Heart of Hell's Kitchen Private Mezzanine,68,4.69,4.8,4.8,4.9,138,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1141,Airbnb,Greatest Deal near EWR/NYC!,27,4.7,4.8,4.9,4.8,364,0,"Elizabeth, New Jersey, United States","['Kitchen', 'Wifi', 'Breakfast', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating']",40.6639916,-74.2107006
1142,Airbnb,HenzStay in Brooklyn,100,4.9,4.9,5.0,4.5,21,0,"Brooklyn, New York, United States","['Indoor fireplace', 'Kitchen', 'Wifi', 'Iron', 'TV', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Fire extinguisher']",40.6781784,-73.9441579
1143,Airbnb,Brand New Apartment Earshot from NYC,65,4.83,4.8,4.9,5.0,54,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7177545,-74.0431435
1144,Airbnb,Super Stylish & Spacious Manhattan Apartment,111,4.86,4.7,4.4,4.9,7,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1145,Airbnb,Sunny Studio Apartment on Upper East Side,150,4.83,4.9,4.9,5.0,42,0,"New York, United States","['Indoor fireplace', 'Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating']",40.7127753,-74.0059728
1146,Airbnb,Big cheap room no heat  but has a lot of blankets,26,4.13,3.6,4.1,3.9,8,0,"Brooklyn , New York, United States","['Kitchen', 'Wifi', 'Hangers', 'Essentials', 'Fire extinguisher', 'Lock on bedroom door', 'First aid kit', 'Carbon monoxide alarm', 'Smoke alarm']",40.6781784,-73.9441579
1147,Airbnb,"The Hotel @ New York City, Queen Bed",87,4.14,4.6,4.1,4.0,73,0,"New York, United States","['Elevator', 'Wifi', 'Cable TV', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.7127753,-74.0059728
1148,Airbnb,Jersey City Heights Apartment,102,4.89,4.9,4.9,4.9,72,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7177545,-74.0431435
1149,Airbnb,Beautifully modern Madison Avenue luxury building,113,0.0,0.0,0.0,0.0,0,0,"Manhattan, New York, United States","['Elevator', 'Gym', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers']",40.7830603,-73.9712488
1150,Airbnb,Home away from home,65,5.0,4.8,5.0,5.0,6,0,"Brooklyn, New York, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Free street parking']",40.6781784,-73.9441579
1151,Airbnb,Artistic NEW LOFT 4 br/2 bath in Times Sq,387,4.59,4.7,4.6,4.7,92,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1152,Airbnb,50% off - TRAVEL like ROYALTY in NYC w/ Elevator,412,0.0,0.0,0.0,0.0,0,0,"New York, United States","['Free parking on premises', 'Elevator', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer']",40.7127753,-74.0059728
1153,Airbnb,Private 4 BR apartment 25 mins from NYC!!,130,4.83,4.5,5.0,5.0,18,0,"Bayonne, New Jersey, United States","['Kitchen', 'Wifi', 'Breakfast', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Carbon monoxide alarm']",40.6687141,-74.1143091
1154,Airbnb,City Queen – Terrace ADA,79,0.0,0.0,0.0,0.0,0,0,"New York, United States","['Elevator', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7127753,-74.0059728
1155,Airbnb,The Best Place In Brklyn - Close To Manhattan,50,4.33,4.3,4.3,4.3,6,0,"Brooklyn, New York, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.6781784,-73.9441579
1156,Airbnb,Beautiful Sunny Small Room,50,4.65,4.7,4.8,4.9,270,0,"Brooklyn , New York, United States","['Kitchen', 'Wifi', 'Iron', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Private entrance', 'Free street parking']",40.6781784,-73.9441579
1157,Airbnb,Stunning 3 Bedroom Home minutes away from NYC,99,4.53,4.6,4.7,4.7,95,0,"West New York, New Jersey, United States","['Indoor fireplace', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.7878788,-74.0143064
1158,Airbnb,Daily sanitized Entire Private Suite near NYC!!,55,4.69,4.5,4.6,4.8,16,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Essentials', 'Heating', 'Air conditioning']",40.7177545,-74.0431435
1159,Airbnb,"Modern, spacious, private 3 BR home close to NYC",161,4.97,5.0,5.0,5.0,139,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7177545,-74.0431435
1160,Airbnb,Williamsburg private clean cozy RM,60,4.73,4.6,4.8,4.9,229,0,"New York , New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm', 'Unavailable: Smoke alarmSmoke alarm']",40.7127753,-74.0059728
1161,Airbnb,Private Room Walking to Time Square,85,4.26,4.3,4.6,4.3,31,0,"New York, United States","['Kitchen', 'Wifi', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Lock on bedroom door', 'Carbon monoxide alarm']",40.7127753,-74.0059728
1162,Airbnb,"Big apartment, comfy - calm bedroom",72,4.86,4.9,4.9,4.8,137,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm', 'Unavailable: Smoke alarmSmoke alarm']",40.7127753,-74.0059728
1163,Airbnb,Large 1 Bedroom Three Blocks from Central Park,65,4.74,4.6,4.9,4.9,156,0,"New York, United States","['Elevator', 'Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1164,Airbnb,A neat bedroom in a cozy 3-bedroom apartment,75,4.96,5.0,5.0,5.0,113,0,"New York, United States","['Kitchen', 'Wifi', 'Breakfast', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers']",40.7127753,-74.0059728
1165,Airbnb,Charming and Trendy Brownstone near Train,885,4.91,4.8,5.0,4.9,34,0,"Brooklyn, New York, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.6781784,-73.9441579
1166,Airbnb,Modern Apt. 15 min to Manhattan/NYC-Free Parking-,105,4.51,4.7,4.5,4.8,48,0,"North Bergen, New Jersey, United States","['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.8042674,-74.012084
1167,Airbnb,Room for one at Stella's place,25,4.99,5.0,5.0,5.0,79,0,"The Bronx, New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.8447819,-73.8648268
1168,Airbnb,new sunshine room in chinatown train F is around,82,4.77,4.9,4.9,4.8,384,0,"New York, United States","['Wifi', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.7127753,-74.0059728
1169,Airbnb,Large Private Suite in the Heart of Midtown,191,3.85,4.1,3.8,4.2,198,0,"New York, United States","['Elevator', 'Gym', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hair dryer']",40.7127753,-74.0059728
1170,Airbnb,City Queen,91,4.77,4.9,4.9,4.8,13,0,"New York, United States","['Gym', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7127753,-74.0059728
1171,Airbnb,Midtown Manhattan - Cozy Triple Room,159,4.75,5.0,5.0,5.0,4,0,"New York, United States","['Wifi', 'Breakfast', 'Cable TV', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1172,Airbnb,See the Battery in 5 Star Luxury with the Family.,177,5.0,5.0,5.0,5.0,3,0,"New York, United States","['Elevator', 'Gym', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hair dryer', 'Essentials', 'Heating']",40.7127753,-74.0059728
1173,Airbnb,City King,79,4.93,4.9,5.0,4.5,15,0,"New York, United States","['Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.7127753,-74.0059728
1174,Airbnb,"Cozy, comfort close to LaGuardia Airport",30,4.94,4.9,4.8,4.8,17,0,"East Elmhurst, New York, United States","['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers']",40.7737505,-73.8713099
1175,Airbnb,A room in private house - 20-35 minutes  from NYC,24,4.66,4.5,4.8,4.9,187,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Breakfast', 'Washer', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.7177545,-74.0431435
1176,Airbnb,"Private room in Queens, Ny # 1",26,4.89,4.9,4.9,4.9,168,0,"Queens, New York, United States","['Kitchen', 'Wifi', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm']",40.7282239,-73.7948516
1177,Airbnb,Kosy apt w modern new furniture in the heart of NY,123,4.32,4.5,4.4,4.7,38,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1178,Airbnb,Heart of Hell's Kitchen Private Mezzanine,68,4.69,4.8,4.8,4.9,138,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1179,Airbnb,Greatest Deal near EWR/NYC!,27,4.7,4.8,4.9,4.8,364,0,"Elizabeth, New Jersey, United States","['Kitchen', 'Wifi', 'Breakfast', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating']",40.6639916,-74.2107006
1180,Airbnb,HenzStay in Brooklyn,100,4.9,4.9,5.0,4.5,21,0,"Brooklyn, New York, United States","['Indoor fireplace', 'Kitchen', 'Wifi', 'Iron', 'TV', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Private entrance']",40.6781784,-73.9441579
1181,Airbnb,Brand New Apartment Earshot from NYC,65,4.83,4.8,4.9,5.0,54,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7177545,-74.0431435
1182,Airbnb,Super Stylish & Spacious Manhattan Apartment,111,4.86,4.7,4.4,4.9,7,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1183,Airbnb,Sunny Studio Apartment on Upper East Side,150,4.83,4.9,4.9,5.0,42,0,"New York, United States","['Indoor fireplace', 'Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating']",40.7127753,-74.0059728
1184,Airbnb,Big cheap room no heat  but has a lot of blankets,26,4.13,3.6,4.1,3.9,8,0,"Brooklyn , New York, United States","['Kitchen', 'Wifi', 'Hangers', 'Essentials', 'Lock on bedroom door', 'Carbon monoxide alarm', 'Smoke alarm', 'First aid kit', 'Fire extinguisher']",40.6781784,-73.9441579
1185,Airbnb,"The Hotel @ New York City, Queen Bed",87,4.14,4.6,4.1,4.0,73,0,"New York, United States","['Elevator', 'Wifi', 'Cable TV', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.7127753,-74.0059728
1186,Airbnb,Jersey City Heights Apartment,102,4.89,4.9,4.9,4.9,72,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7177545,-74.0431435
1187,Airbnb,Beautifully modern Madison Avenue luxury building,113,0.0,0.0,0.0,0.0,0,0,"Manhattan, New York, United States","['Elevator', 'Gym', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers']",40.7830603,-73.9712488
1188,Airbnb,Home away from home,65,5.0,4.8,5.0,5.0,6,0,"Brooklyn, New York, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm']",40.6781784,-73.9441579
1189,Airbnb,Artistic NEW LOFT 4 br/2 bath in Times Sq,387,4.59,4.7,4.6,4.7,92,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1190,Airbnb,50% off - TRAVEL like ROYALTY in NYC w/ Elevator,412,0.0,0.0,0.0,0.0,0,0,"New York, United States","['Free parking on premises', 'Elevator', 'Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer']",40.7127753,-74.0059728
1191,Airbnb,Private 4 BR apartment 25 mins from NYC!!,130,4.83,4.5,5.0,5.0,18,0,"Bayonne, New Jersey, United States","['Kitchen', 'Wifi', 'Breakfast', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm']",40.6687141,-74.1143091
1192,Airbnb,City Queen – Terrace ADA,79,0.0,0.0,0.0,0.0,0,0,"New York, United States","['Elevator', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7127753,-74.0059728
1193,Airbnb,The Best Place In Brklyn - Close To Manhattan,50,4.33,4.3,4.3,4.3,6,0,"Brooklyn, New York, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.6781784,-73.9441579
1194,Airbnb,Beautiful Sunny Small Room,50,4.65,4.7,4.8,4.9,270,0,"Brooklyn , New York, United States","['Kitchen', 'Wifi', 'Iron', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Free street parking', 'Private entrance']",40.6781784,-73.9441579
1195,Airbnb,Stunning 3 Bedroom Home minutes away from NYC,99,4.53,4.6,4.7,4.7,95,0,"West New York, New Jersey, United States","['Indoor fireplace', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.7878788,-74.0143064
1196,Airbnb,Daily sanitized Entire Private Suite near NYC!!,55,4.69,4.5,4.6,4.8,16,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Essentials', 'Heating', 'Air conditioning']",40.7177545,-74.0431435
1197,Airbnb,"Modern, spacious, private 3 BR home close to NYC",161,4.97,5.0,5.0,5.0,139,0,"Jersey City, New Jersey, United States","['Kitchen', 'Wifi', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer']",40.7177545,-74.0431435
1198,Airbnb,Williamsburg private clean cozy RM,60,4.73,4.6,4.8,4.9,229,0,"New York , New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm', 'Unavailable: Smoke alarmSmoke alarm']",40.7127753,-74.0059728
1199,Airbnb,Private Room Walking to Time Square,85,4.26,4.3,4.6,4.3,31,0,"New York, United States","['Kitchen', 'Wifi', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Carbon monoxide alarm', 'Smoke alarm', 'Lock on bedroom door']",40.7127753,-74.0059728
1200,Airbnb,"Big apartment, comfy - calm bedroom",72,4.86,4.9,4.9,4.8,137,0,"New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm', 'Unavailable: Smoke alarmSmoke alarm']",40.7127753,-74.0059728
1201,Airbnb,Large 1 Bedroom Three Blocks from Central Park,65,4.74,4.6,4.9,4.9,156,0,"New York, United States","['Elevator', 'Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.7127753,-74.0059728
1202,Airbnb,A neat bedroom in a cozy 3-bedroom apartment,75,4.96,5.0,5.0,5.0,113,0,"New York, United States","['Kitchen', 'Wifi', 'Breakfast', 'Cable TV', 'Washer', 'Dryer', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers']",40.7127753,-74.0059728
1203,Airbnb,Charming and Trendy Brownstone near Train,885,4.91,4.8,5.0,4.9,34,0,"Brooklyn, New York, United States","['Kitchen', 'Wifi', 'Washer', 'Dryer', 'Iron', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.6781784,-73.9441579
1204,Airbnb,Modern Apt. 15 min to Manhattan/NYC-Free Parking-,105,4.51,4.7,4.5,4.8,48,0,"North Bergen, New Jersey, United States","['Free parking on premises', 'Kitchen', 'Wifi', 'Cable TV', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials']",40.8042674,-74.012084
1205,Airbnb,Room for one at Stella's place,25,4.99,5.0,5.0,5.0,79,0,"The Bronx, New York, United States","['Kitchen', 'Wifi', 'Iron', 'Laptop-friendly workspace', 'TV', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning']",40.8447819,-73.8648268
1206,Airbnb,new sunshine room in chinatown train F is around,82,4.77,4.9,4.9,4.8,384,0,"New York, United States","['Wifi', 'Laptop-friendly workspace', 'Hangers', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Unavailable: Carbon monoxide alarmCarbon monoxide alarm']",40.7127753,-74.0059728
